timestamp,type,message
2026-03-11 16:32:09,stuck_tank_0,Tank 0 stuck: the position doesn't change.
2026-03-11 16:32:12,stuck_tank_0,Tank 0 stuck: the position doesn't change.
2026-03-11 16:32:13,stuck_tank_0,Tank 0 stuck: the position doesn't change.
2026-03-11 16:32:14,exception,DivideByZeroException: Attempted to divide by zero. : Tanks.Complete.ShellExplosionML.CalculateDamage (UnityEngine.Vector3 targetPosition) (at Assets/_Tanks/Scripts/THESIS/ShellExplosionML.cs:125) | Tanks.Complete.ShellExplosionML.OnTriggerEnter (UnityEngine.Collider other) (at Assets/_Tanks/Scripts/THESIS/ShellExplosionML.cs:60) | 
2026-03-11 16:32:17,exception,DivideByZeroException: Attempted to divide by zero. : Tanks.Complete.ShellExplosionML.CalculateDamage (UnityEngine.Vector3 targetPosition) (at Assets/_Tanks/Scripts/THESIS/ShellExplosionML.cs:125) | Tanks.Complete.ShellExplosionML.OnTriggerEnter (UnityEngine.Collider other) (at Assets/_Tanks/Scripts/THESIS/ShellExplosionML.cs:60) | 
2026-03-11 16:32:18,exception,DivideByZeroException: Attempted to divide by zero. : Tanks.Complete.ShellExplosionML.CalculateDamage (UnityEngine.Vector3 targetPosition) (at Assets/_Tanks/Scripts/THESIS/ShellExplosionML.cs:125) | Tanks.Complete.ShellExplosionML.OnTriggerEnter (UnityEngine.Collider other) (at Assets/_Tanks/Scripts/THESIS/ShellExplosionML.cs:60) | 
2026-03-11 16:32:18,stuck_tank_0,Tank 0 stuck: the position doesn't change.
2026-03-11 16:32:18,exception,DivideByZeroException: Attempted to divide by zero. : Tanks.Complete.ShellExplosionML.CalculateDamage (UnityEngine.Vector3 targetPosition) (at Assets/_Tanks/Scripts/THESIS/ShellExplosionML.cs:125) | Tanks.Complete.ShellExplosionML.OnTriggerEnter (UnityEngine.Collider other) (at Assets/_Tanks/Scripts/THESIS/ShellExplosionML.cs:60) | 
2026-03-11 16:32:20,exception,DivideByZeroException: Attempted to divide by zero. : Tanks.Complete.ShellExplosionML.CalculateDamage (UnityEngine.Vector3 targetPosition) (at Assets/_Tanks/Scripts/THESIS/ShellExplosionML.cs:125) | Tanks.Complete.ShellExplosionML.OnTriggerEnter (UnityEngine.Collider other) (at Assets/_Tanks/Scripts/THESIS/ShellExplosionML.cs:60) | 
2026-03-11 16:32:24,stuck_tank_0,Tank 0 stuck: the position doesn't change.
2026-03-11 16:32:25,stuck_tank_1,Tank 1 stuck: the position doesn't change.
2026-03-11 16:32:27,stuck_tank_1,Tank 1 stuck: the position doesn't change.
2026-03-11 16:32:27,healing_over_max,"Healing caused health to exceed maximum! Before: 100.00, After: 150.00, HealAmount: 50.00, Max: 100."
2026-03-11 16:32:27,exception,DivideByZeroException: Attempted to divide by zero. : Tanks.Complete.ShellExplosionML.CalculateDamage (UnityEngine.Vector3 targetPosition) (at Assets/_Tanks/Scripts/THESIS/ShellExplosionML.cs:125) | Tanks.Complete.ShellExplosionML.OnTriggerEnter (UnityEngine.Collider other) (at Assets/_Tanks/Scripts/THESIS/ShellExplosionML.cs:60) | 
2026-03-11 16:32:30,exception,DivideByZeroException: Attempted to divide by zero. : Tanks.Complete.ShellExplosionML.CalculateDamage (UnityEngine.Vector3 targetPosition) (at Assets/_Tanks/Scripts/THESIS/ShellExplosionML.cs:125) | Tanks.Complete.ShellExplosionML.OnTriggerEnter (UnityEngine.Collider other) (at Assets/_Tanks/Scripts/THESIS/ShellExplosionML.cs:60) | 
2026-03-11 16:32:30,stuck_tank_1,Tank 1 stuck: the position doesn't change.
2026-03-11 16:32:31,exception,DivideByZeroException: Attempted to divide by zero. : Tanks.Complete.ShellExplosionML.CalculateDamage (UnityEngine.Vector3 targetPosition) (at Assets/_Tanks/Scripts/THESIS/ShellExplosionML.cs:125) | Tanks.Complete.ShellExplosionML.OnTriggerEnter (UnityEngine.Collider other) (at Assets/_Tanks/Scripts/THESIS/ShellExplosionML.cs:60) | 
2026-03-11 16:32:32,stuck_tank_0,Tank 0 stuck: the position doesn't change.
2026-03-11 16:32:33,stuck_tank_0,Tank 0 stuck: the position doesn't change.
2026-03-11 16:32:34,exception,DivideByZeroException: Attempted to divide by zero. : Tanks.Complete.ShellExplosionML.CalculateDamage (UnityEngine.Vector3 targetPosition) (at Assets/_Tanks/Scripts/THESIS/ShellExplosionML.cs:125) | Tanks.Complete.ShellExplosionML.OnTriggerEnter (UnityEngine.Collider other) (at Assets/_Tanks/Scripts/THESIS/ShellExplosionML.cs:60) | 
2026-03-11 16:32:35,stuck_tank_0,Tank 0 stuck: the position doesn't change.
2026-03-11 16:32:36,exception,DivideByZeroException: Attempted to divide by zero. : Tanks.Complete.ShellExplosionML.CalculateDamage (UnityEngine.Vector3 targetPosition) (at Assets/_Tanks/Scripts/THESIS/ShellExplosionML.cs:125) | Tanks.Complete.ShellExplosionML.OnTriggerEnter (UnityEngine.Collider other) (at Assets/_Tanks/Scripts/THESIS/ShellExplosionML.cs:60) | 
2026-03-11 16:32:38,stuck_tank_1,Tank 1 stuck: the position doesn't change.
2026-03-11 16:32:41,stuck_tank_0,Tank 0 stuck: the position doesn't change.
2026-03-11 16:32:41,stuck_tank_1,Tank 1 stuck: the position doesn't change.
2026-03-11 16:32:49,exception,DivideByZeroException: Attempted to divide by zero. : Tanks.Complete.ShellExplosionML.CalculateDamage (UnityEngine.Vector3 targetPosition) (at Assets/_Tanks/Scripts/THESIS/ShellExplosionML.cs:125) | Tanks.Complete.ShellExplosionML.OnTriggerEnter (UnityEngine.Collider other) (at Assets/_Tanks/Scripts/THESIS/ShellExplosionML.cs:60) | 
2026-03-11 16:32:52,stuck_tank_0,Tank 0 stuck: the position doesn't change.
2026-03-11 16:32:53,exception,DivideByZeroException: Attempted to divide by zero. : Tanks.Complete.ShellExplosionML.CalculateDamage (UnityEngine.Vector3 targetPosition) (at Assets/_Tanks/Scripts/THESIS/ShellExplosionML.cs:125) | Tanks.Complete.ShellExplosionML.OnTriggerEnter (UnityEngine.Collider other) (at Assets/_Tanks/Scripts/THESIS/ShellExplosionML.cs:60) | 
2026-03-11 16:32:54,stuck_tank_1,Tank 1 stuck: the position doesn't change.
2026-03-11 16:32:55,exception,DivideByZeroException: Attempted to divide by zero. : Tanks.Complete.ShellExplosionML.CalculateDamage (UnityEngine.Vector3 targetPosition) (at Assets/_Tanks/Scripts/THESIS/ShellExplosionML.cs:125) | Tanks.Complete.ShellExplosionML.OnTriggerEnter (UnityEngine.Collider other) (at Assets/_Tanks/Scripts/THESIS/ShellExplosionML.cs:60) | 
2026-03-11 16:32:56,exception,DivideByZeroException: Attempted to divide by zero. : Tanks.Complete.ShellExplosionML.CalculateDamage (UnityEngine.Vector3 targetPosition) (at Assets/_Tanks/Scripts/THESIS/ShellExplosionML.cs:125) | Tanks.Complete.ShellExplosionML.OnTriggerEnter (UnityEngine.Collider other) (at Assets/_Tanks/Scripts/THESIS/ShellExplosionML.cs:60) | 
2026-03-11 16:32:59,exception,DivideByZeroException: Attempted to divide by zero. : Tanks.Complete.ShellExplosionML.CalculateDamage (UnityEngine.Vector3 targetPosition) (at Assets/_Tanks/Scripts/THESIS/ShellExplosionML.cs:125) | Tanks.Complete.ShellExplosionML.OnTriggerEnter (UnityEngine.Collider other) (at Assets/_Tanks/Scripts/THESIS/ShellExplosionML.cs:60) | 
2026-03-11 16:33:02,exception,DivideByZeroException: Attempted to divide by zero. : Tanks.Complete.ShellExplosionML.CalculateDamage (UnityEngine.Vector3 targetPosition) (at Assets/_Tanks/Scripts/THESIS/ShellExplosionML.cs:125) | Tanks.Complete.ShellExplosionML.OnTriggerEnter (UnityEngine.Collider other) (at Assets/_Tanks/Scripts/THESIS/ShellExplosionML.cs:60) | 
2026-03-11 16:33:05,stuck_tank_1,Tank 1 stuck: the position doesn't change.
2026-03-11 16:33:07,stuck_tank_1,Tank 1 stuck: the position doesn't change.
2026-03-11 16:33:13,healing_over_max,"Healing caused health to exceed maximum! Before: 100.00, After: 150.00, HealAmount: 50.00, Max: 100."
2026-03-11 16:33:13,stuck_tank_0,Tank 0 stuck: the position doesn't change.
2026-03-11 16:33:13,exception,DivideByZeroException: Attempted to divide by zero. : Tanks.Complete.ShellExplosionML.CalculateDamage (UnityEngine.Vector3 targetPosition) (at Assets/_Tanks/Scripts/THESIS/ShellExplosionML.cs:125) | Tanks.Complete.ShellExplosionML.OnTriggerEnter (UnityEngine.Collider other) (at Assets/_Tanks/Scripts/THESIS/ShellExplosionML.cs:60) | 
2026-03-11 16:33:15,exception,DivideByZeroException: Attempted to divide by zero. : Tanks.Complete.ShellExplosionML.CalculateDamage (UnityEngine.Vector3 targetPosition) (at Assets/_Tanks/Scripts/THESIS/ShellExplosionML.cs:125) | Tanks.Complete.ShellExplosionML.OnTriggerEnter (UnityEngine.Collider other) (at Assets/_Tanks/Scripts/THESIS/ShellExplosionML.cs:60) | 
2026-03-11 16:33:15,exception,DivideByZeroException: Attempted to divide by zero. : Tanks.Complete.ShellExplosionML.CalculateDamage (UnityEngine.Vector3 targetPosition) (at Assets/_Tanks/Scripts/THESIS/ShellExplosionML.cs:125) | Tanks.Complete.ShellExplosionML.OnTriggerEnter (UnityEngine.Collider other) (at Assets/_Tanks/Scripts/THESIS/ShellExplosionML.cs:60) | 
2026-03-11 16:33:16,stuck_tank_1,Tank 1 stuck: the position doesn't change.
2026-03-11 16:33:16,exception,DivideByZeroException: Attempted to divide by zero. : Tanks.Complete.ShellExplosionML.CalculateDamage (UnityEngine.Vector3 targetPosition) (at Assets/_Tanks/Scripts/THESIS/ShellExplosionML.cs:125) | Tanks.Complete.ShellExplosionML.OnTriggerEnter (UnityEngine.Collider other) (at Assets/_Tanks/Scripts/THESIS/ShellExplosionML.cs:60) | 
2026-03-11 16:33:17,stuck_tank_0,Tank 0 stuck: the position doesn't change.
2026-03-11 16:33:17,exception,DivideByZeroException: Attempted to divide by zero. : Tanks.Complete.ShellExplosionML.CalculateDamage (UnityEngine.Vector3 targetPosition) (at Assets/_Tanks/Scripts/THESIS/ShellExplosionML.cs:125) | Tanks.Complete.ShellExplosionML.OnTriggerEnter (UnityEngine.Collider other) (at Assets/_Tanks/Scripts/THESIS/ShellExplosionML.cs:60) | 
2026-03-11 16:33:19,exception,DivideByZeroException: Attempted to divide by zero. : Tanks.Complete.ShellExplosionML.CalculateDamage (UnityEngine.Vector3 targetPosition) (at Assets/_Tanks/Scripts/THESIS/ShellExplosionML.cs:125) | Tanks.Complete.ShellExplosionML.OnTriggerEnter (UnityEngine.Collider other) (at Assets/_Tanks/Scripts/THESIS/ShellExplosionML.cs:60) | 
2026-03-11 16:33:20,stuck_tank_1,Tank 1 stuck: the position doesn't change.
2026-03-11 16:33:22,exception,DivideByZeroException: Attempted to divide by zero. : Tanks.Complete.ShellExplosionML.CalculateDamage (UnityEngine.Vector3 targetPosition) (at Assets/_Tanks/Scripts/THESIS/ShellExplosionML.cs:125) | Tanks.Complete.ShellExplosionML.OnTriggerEnter (UnityEngine.Collider other) (at Assets/_Tanks/Scripts/THESIS/ShellExplosionML.cs:60) | 
2026-03-11 16:33:22,stuck_tank_1,Tank 1 stuck: the position doesn't change.
2026-03-11 16:33:23,exception,DivideByZeroException: Attempted to divide by zero. : Tanks.Complete.ShellExplosionML.CalculateDamage (UnityEngine.Vector3 targetPosition) (at Assets/_Tanks/Scripts/THESIS/ShellExplosionML.cs:125) | Tanks.Complete.ShellExplosionML.OnTriggerEnter (UnityEngine.Collider other) (at Assets/_Tanks/Scripts/THESIS/ShellExplosionML.cs:60) | 
2026-03-11 16:33:24,stuck_tank_0,Tank 0 stuck: the position doesn't change.
2026-03-11 16:33:26,stuck_tank_1,Tank 1 stuck: the position doesn't change.
2026-03-11 16:33:28,exception,DivideByZeroException: Attempted to divide by zero. : Tanks.Complete.ShellExplosionML.CalculateDamage (UnityEngine.Vector3 targetPosition) (at Assets/_Tanks/Scripts/THESIS/ShellExplosionML.cs:125) | Tanks.Complete.ShellExplosionML.OnTriggerEnter (UnityEngine.Collider other) (at Assets/_Tanks/Scripts/THESIS/ShellExplosionML.cs:60) | 
2026-03-11 16:33:31,stuck_tank_1,Tank 1 stuck: the position doesn't change.
2026-03-11 16:33:32,exception,DivideByZeroException: Attempted to divide by zero. : Tanks.Complete.ShellExplosionML.CalculateDamage (UnityEngine.Vector3 targetPosition) (at Assets/_Tanks/Scripts/THESIS/ShellExplosionML.cs:125) | Tanks.Complete.ShellExplosionML.OnTriggerEnter (UnityEngine.Collider other) (at Assets/_Tanks/Scripts/THESIS/ShellExplosionML.cs:60) | 
2026-03-11 16:33:32,stuck_tank_1,Tank 1 stuck: the position doesn't change.
2026-03-11 16:33:33,exception,DivideByZeroException: Attempted to divide by zero. : Tanks.Complete.ShellExplosionML.CalculateDamage (UnityEngine.Vector3 targetPosition) (at Assets/_Tanks/Scripts/THESIS/ShellExplosionML.cs:125) | Tanks.Complete.ShellExplosionML.OnTriggerEnter (UnityEngine.Collider other) (at Assets/_Tanks/Scripts/THESIS/ShellExplosionML.cs:60) | 
2026-03-11 16:33:35,stuck_tank_0,Tank 0 stuck: the position doesn't change.
2026-03-11 16:33:35,exception,DivideByZeroException: Attempted to divide by zero. : Tanks.Complete.ShellExplosionML.CalculateDamage (UnityEngine.Vector3 targetPosition) (at Assets/_Tanks/Scripts/THESIS/ShellExplosionML.cs:125) | Tanks.Complete.ShellExplosionML.OnTriggerEnter (UnityEngine.Collider other) (at Assets/_Tanks/Scripts/THESIS/ShellExplosionML.cs:60) | 
2026-03-11 16:33:36,exception,DivideByZeroException: Attempted to divide by zero. : Tanks.Complete.ShellExplosionML.CalculateDamage (UnityEngine.Vector3 targetPosition) (at Assets/_Tanks/Scripts/THESIS/ShellExplosionML.cs:125) | Tanks.Complete.ShellExplosionML.OnTriggerEnter (UnityEngine.Collider other) (at Assets/_Tanks/Scripts/THESIS/ShellExplosionML.cs:60) | 
2026-03-11 16:33:38,exception,DivideByZeroException: Attempted to divide by zero. : Tanks.Complete.ShellExplosionML.CalculateDamage (UnityEngine.Vector3 targetPosition) (at Assets/_Tanks/Scripts/THESIS/ShellExplosionML.cs:125) | Tanks.Complete.ShellExplosionML.OnTriggerEnter (UnityEngine.Collider other) (at Assets/_Tanks/Scripts/THESIS/ShellExplosionML.cs:60) | 
2026-03-11 16:33:38,stuck_tank_1,Tank 1 stuck: the position doesn't change.
2026-03-11 16:33:40,stuck_tank_1,Tank 1 stuck: the position doesn't change.
2026-03-11 16:33:40,stuck_tank_0,Tank 0 stuck: the position doesn't change.
2026-03-11 16:33:42,stuck_tank_1,Tank 1 stuck: the position doesn't change.
2026-03-11 16:33:43,stuck_tank_1,Tank 1 stuck: the position doesn't change.
2026-03-11 16:33:43,stuck_tank_0,Tank 0 stuck: the position doesn't change.
2026-03-11 16:33:44,stuck_tank_1,Tank 1 stuck: the position doesn't change.
2026-03-11 16:33:45,stuck_tank_0,Tank 0 stuck: the position doesn't change.
2026-03-11 16:33:45,exception,DivideByZeroException: Attempted to divide by zero. : Tanks.Complete.ShellExplosionML.CalculateDamage (UnityEngine.Vector3 targetPosition) (at Assets/_Tanks/Scripts/THESIS/ShellExplosionML.cs:125) | Tanks.Complete.ShellExplosionML.OnTriggerEnter (UnityEngine.Collider other) (at Assets/_Tanks/Scripts/THESIS/ShellExplosionML.cs:60) | 
2026-03-11 16:33:48,exception,DivideByZeroException: Attempted to divide by zero. : Tanks.Complete.ShellExplosionML.CalculateDamage (UnityEngine.Vector3 targetPosition) (at Assets/_Tanks/Scripts/THESIS/ShellExplosionML.cs:125) | Tanks.Complete.ShellExplosionML.OnTriggerEnter (UnityEngine.Collider other) (at Assets/_Tanks/Scripts/THESIS/ShellExplosionML.cs:60) | 
2026-03-11 16:33:52,stuck_tank_0,Tank 0 stuck: the position doesn't change.
2026-03-11 16:33:53,damage_not_applied,"Explosion hit tank but health didn't decrease! Before: 3.69, After: 3.69, Damage: 49.50."
2026-03-11 16:33:55,exception,DivideByZeroException: Attempted to divide by zero. : Tanks.Complete.ShellExplosionML.CalculateDamage (UnityEngine.Vector3 targetPosition) (at Assets/_Tanks/Scripts/THESIS/ShellExplosionML.cs:125) | Tanks.Complete.ShellExplosionML.OnTriggerEnter (UnityEngine.Collider other) (at Assets/_Tanks/Scripts/THESIS/ShellExplosionML.cs:60) | 
2026-03-11 16:33:56,stuck_tank_1,Tank 1 stuck: the position doesn't change.
2026-03-11 16:33:56,exception,DivideByZeroException: Attempted to divide by zero. : Tanks.Complete.ShellExplosionML.CalculateDamage (UnityEngine.Vector3 targetPosition) (at Assets/_Tanks/Scripts/THESIS/ShellExplosionML.cs:125) | Tanks.Complete.ShellExplosionML.OnTriggerEnter (UnityEngine.Collider other) (at Assets/_Tanks/Scripts/THESIS/ShellExplosionML.cs:60) | 
2026-03-11 16:33:57,exception,DivideByZeroException: Attempted to divide by zero. : Tanks.Complete.ShellExplosionML.CalculateDamage (UnityEngine.Vector3 targetPosition) (at Assets/_Tanks/Scripts/THESIS/ShellExplosionML.cs:125) | Tanks.Complete.ShellExplosionML.OnTriggerEnter (UnityEngine.Collider other) (at Assets/_Tanks/Scripts/THESIS/ShellExplosionML.cs:60) | 
2026-03-11 16:33:58,exception,DivideByZeroException: Attempted to divide by zero. : Tanks.Complete.ShellExplosionML.CalculateDamage (UnityEngine.Vector3 targetPosition) (at Assets/_Tanks/Scripts/THESIS/ShellExplosionML.cs:125) | Tanks.Complete.ShellExplosionML.OnTriggerEnter (UnityEngine.Collider other) (at Assets/_Tanks/Scripts/THESIS/ShellExplosionML.cs:60) | 
2026-03-11 16:33:58,stuck_tank_1,Tank 1 stuck: the position doesn't change.
2026-03-11 16:33:59,exception,DivideByZeroException: Attempted to divide by zero. : Tanks.Complete.ShellExplosionML.CalculateDamage (UnityEngine.Vector3 targetPosition) (at Assets/_Tanks/Scripts/THESIS/ShellExplosionML.cs:125) | Tanks.Complete.ShellExplosionML.OnTriggerEnter (UnityEngine.Collider other) (at Assets/_Tanks/Scripts/THESIS/ShellExplosionML.cs:60) | 
2026-03-11 16:34:05,exception,DivideByZeroException: Attempted to divide by zero. : Tanks.Complete.ShellExplosionML.CalculateDamage (UnityEngine.Vector3 targetPosition) (at Assets/_Tanks/Scripts/THESIS/ShellExplosionML.cs:125) | Tanks.Complete.ShellExplosionML.OnTriggerEnter (UnityEngine.Collider other) (at Assets/_Tanks/Scripts/THESIS/ShellExplosionML.cs:60) | 
2026-03-11 16:34:05,stuck_tank_1,Tank 1 stuck: the position doesn't change.
2026-03-11 16:34:07,exception,DivideByZeroException: Attempted to divide by zero. : Tanks.Complete.ShellExplosionML.CalculateDamage (UnityEngine.Vector3 targetPosition) (at Assets/_Tanks/Scripts/THESIS/ShellExplosionML.cs:125) | Tanks.Complete.ShellExplosionML.OnTriggerEnter (UnityEngine.Collider other) (at Assets/_Tanks/Scripts/THESIS/ShellExplosionML.cs:60) | 
2026-03-11 16:34:08,exception,DivideByZeroException: Attempted to divide by zero. : Tanks.Complete.ShellExplosionML.CalculateDamage (UnityEngine.Vector3 targetPosition) (at Assets/_Tanks/Scripts/THESIS/ShellExplosionML.cs:125) | Tanks.Complete.ShellExplosionML.OnTriggerEnter (UnityEngine.Collider other) (at Assets/_Tanks/Scripts/THESIS/ShellExplosionML.cs:60) | 
2026-03-11 16:34:08,stuck_tank_0,Tank 0 stuck: the position doesn't change.
2026-03-11 16:34:10,stuck_tank_0,Tank 0 stuck: the position doesn't change.
2026-03-11 16:34:11,stuck_tank_1,Tank 1 stuck: the position doesn't change.
2026-03-11 16:56:06,stuck_tank_1,Tank 1 stuck: the position doesn't change.
2026-03-11 16:56:10,exception,"NullReferenceException: Object reference not set to an instance of an object : Tanks.Complete.TankAgent+<EndEpisodeDelayed>d__32.MoveNext () (at Assets/_Tanks/Scripts/THESIS/TankAgent.cs:262) | UnityEngine.SetupCoroutine.InvokeMoveNext (System.Collections.IEnumerator enumerator, System.IntPtr returnValueAddress) (at /Users/bokken/build/output/unity/unity/Runtime/Export/Scripting/Coroutines.cs:17) | UnityEngine.GUIUtility:ProcessEvent(Int32, IntPtr, Boolean&) (at /Users/bokken/build/output/unity/unity/Modules/IMGUI/GUIUtility.cs:224) | "
2026-03-11 16:56:13,stuck_tank_0,Tank 0 stuck: the position doesn't change.
2026-03-11 16:56:14,exception,"NullReferenceException: Object reference not set to an instance of an object : Tanks.Complete.TankAgent+<EndEpisodeDelayed>d__32.MoveNext () (at Assets/_Tanks/Scripts/THESIS/TankAgent.cs:262) | UnityEngine.SetupCoroutine.InvokeMoveNext (System.Collections.IEnumerator enumerator, System.IntPtr returnValueAddress) (at /Users/bokken/build/output/unity/unity/Runtime/Export/Scripting/Coroutines.cs:17) | UnityEngine.GUIUtility:ProcessEvent(Int32, IntPtr, Boolean&) (at /Users/bokken/build/output/unity/unity/Modules/IMGUI/GUIUtility.cs:224) | "
2026-03-11 16:56:20,stuck_tank_1,Tank 1 stuck: the position doesn't change.
2026-03-11 16:56:24,stuck_tank_0,Tank 0 stuck: the position doesn't change.
2026-03-11 16:56:28,stuck_tank_0,Tank 0 stuck: the position doesn't change.
2026-03-11 16:56:28,stuck_tank_0,Tank 0 stuck: the position doesn't change.
2026-03-11 16:56:30,stuck_tank_0,Tank 0 stuck: the position doesn't change.
2026-03-11 16:56:32,stuck_tank_0,Tank 0 stuck: the position doesn't change.
2026-03-11 17:00:01,stuck_tank_1,Tank 1 stuck: the position doesn't change.
2026-03-11 17:00:06,stuck_tank_1,Tank 1 stuck: the position doesn't change.
2026-03-11 17:00:10,stuck_tank_0,Tank 0 stuck: the position doesn't change.
2026-03-11 17:00:14,stuck_tank_1,Tank 1 stuck: the position doesn't change.
2026-03-11 17:00:15,stuck_tank_0,Tank 0 stuck: the position doesn't change.
2026-03-11 17:00:19,stuck_tank_1,Tank 1 stuck: the position doesn't change.
2026-03-11 17:00:21,stuck_tank_1,Tank 1 stuck: the position doesn't change.
2026-03-11 17:00:22,stuck_tank_1,Tank 1 stuck: the position doesn't change.
2026-03-11 17:00:23,stuck_tank_0,Tank 0 stuck: the position doesn't change.
2026-03-11 17:00:24,stuck_tank_1,Tank 1 stuck: the position doesn't change.
2026-03-11 17:00:25,stuck_tank_0,Tank 0 stuck: the position doesn't change.
2026-03-11 17:00:28,stuck_tank_1,Tank 1 stuck: the position doesn't change.
2026-03-11 17:00:34,stuck_tank_1,Tank 1 stuck: the position doesn't change.
2026-03-11 17:00:36,stuck_tank_1,Tank 1 stuck: the position doesn't change.
2026-03-11 17:00:38,stuck_tank_1,Tank 1 stuck: the position doesn't change.
2026-03-11 17:00:40,stuck_tank_1,Tank 1 stuck: the position doesn't change.
2026-03-11 17:00:42,stuck_tank_0,Tank 0 stuck: the position doesn't change.
2026-03-11 17:00:45,stuck_tank_0,Tank 0 stuck: the position doesn't change.
2026-03-11 17:00:46,stuck_tank_0,Tank 0 stuck: the position doesn't change.
2026-03-11 17:00:47,stuck_tank_1,Tank 1 stuck: the position doesn't change.
2026-03-11 17:00:51,stuck_tank_0,Tank 0 stuck: the position doesn't change.
2026-03-11 17:00:54,stuck_tank_1,Tank 1 stuck: the position doesn't change.
2026-03-11 17:00:58,stuck_tank_1,Tank 1 stuck: the position doesn't change.
2026-03-11 17:01:01,stuck_tank_0,Tank 0 stuck: the position doesn't change.
2026-03-11 17:01:03,stuck_tank_0,Tank 0 stuck: the position doesn't change.
2026-03-11 17:01:05,stuck_tank_0,Tank 0 stuck: the position doesn't change.
2026-03-11 17:01:11,stuck_tank_0,Tank 0 stuck: the position doesn't change.
2026-03-11 17:01:12,stuck_tank_1,Tank 1 stuck: the position doesn't change.
2026-03-11 17:01:14,stuck_tank_0,Tank 0 stuck: the position doesn't change.
2026-03-11 17:01:16,stuck_tank_1,Tank 1 stuck: the position doesn't change.
2026-03-11 17:01:22,stuck_tank_0,Tank 0 stuck: the position doesn't change.
2026-03-11 17:01:22,stuck_tank_1,Tank 1 stuck: the position doesn't change.
2026-03-11 17:01:27,stuck_tank_0,Tank 0 stuck: the position doesn't change.
2026-03-11 17:01:35,stuck_tank_0,Tank 0 stuck: the position doesn't change.
2026-03-11 17:01:38,stuck_tank_0,Tank 0 stuck: the position doesn't change.
2026-03-11 17:01:42,stuck_tank_0,Tank 0 stuck: the position doesn't change.
2026-03-11 17:01:43,stuck_tank_1,Tank 1 stuck: the position doesn't change.
2026-03-11 17:01:44,stuck_tank_1,Tank 1 stuck: the position doesn't change.
2026-03-11 17:01:46,stuck_tank_1,Tank 1 stuck: the position doesn't change.
2026-03-11 17:01:46,stuck_tank_0,Tank 0 stuck: the position doesn't change.
2026-03-11 17:01:50,stuck_tank_1,Tank 1 stuck: the position doesn't change.
2026-03-11 17:01:51,stuck_tank_1,Tank 1 stuck: the position doesn't change.
2026-03-11 17:01:53,stuck_tank_1,Tank 1 stuck: the position doesn't change.
2026-03-11 17:01:54,stuck_tank_0,Tank 0 stuck: the position doesn't change.
2026-03-11 17:01:56,stuck_tank_0,Tank 0 stuck: the position doesn't change.
2026-03-11 17:01:56,stuck_tank_1,Tank 1 stuck: the position doesn't change.
2026-03-11 17:01:57,stuck_tank_1,Tank 1 stuck: the position doesn't change.
2026-03-11 17:01:58,stuck_tank_1,Tank 1 stuck: the position doesn't change.
2026-03-11 17:01:59,stuck_tank_1,Tank 1 stuck: the position doesn't change.
2026-03-11 17:02:02,stuck_tank_0,Tank 0 stuck: the position doesn't change.
2026-03-11 17:02:04,stuck_tank_1,Tank 1 stuck: the position doesn't change.
2026-03-11 17:02:04,stuck_tank_0,Tank 0 stuck: the position doesn't change.
2026-03-11 17:02:06,stuck_tank_1,Tank 1 stuck: the position doesn't change.
2026-03-11 17:02:10,stuck_tank_1,Tank 1 stuck: the position doesn't change.
2026-03-11 17:02:12,stuck_tank_0,Tank 0 stuck: the position doesn't change.
2026-03-11 17:02:14,stuck_tank_1,Tank 1 stuck: the position doesn't change.
2026-03-11 17:02:15,stuck_tank_0,Tank 0 stuck: the position doesn't change.
2026-03-11 17:02:16,stuck_tank_0,Tank 0 stuck: the position doesn't change.
2026-03-11 17:02:16,stuck_tank_1,Tank 1 stuck: the position doesn't change.
2026-03-11 17:02:20,stuck_tank_0,Tank 0 stuck: the position doesn't change.
2026-03-11 17:02:21,stuck_tank_0,Tank 0 stuck: the position doesn't change.
2026-03-11 17:02:24,stuck_tank_0,Tank 0 stuck: the position doesn't change.
2026-03-11 17:02:25,stuck_tank_1,Tank 1 stuck: the position doesn't change.
2026-03-11 17:02:28,stuck_tank_0,Tank 0 stuck: the position doesn't change.
2026-03-11 17:02:32,stuck_tank_0,Tank 0 stuck: the position doesn't change.
2026-03-11 17:02:33,stuck_tank_1,Tank 1 stuck: the position doesn't change.
2026-03-11 17:02:33,stuck_tank_1,Tank 1 stuck: the position doesn't change.
2026-03-11 17:02:34,stuck_tank_1,Tank 1 stuck: the position doesn't change.
2026-03-11 17:02:36,stuck_tank_0,Tank 0 stuck: the position doesn't change.
2026-03-11 17:02:38,stuck_tank_1,Tank 1 stuck: the position doesn't change.
2026-03-11 17:02:39,stuck_tank_0,Tank 0 stuck: the position doesn't change.
2026-03-11 17:02:41,stuck_tank_1,Tank 1 stuck: the position doesn't change.
2026-03-11 17:02:41,stuck_tank_0,Tank 0 stuck: the position doesn't change.
2026-03-11 17:02:43,damage_not_applied,"Explosion hit tank but health didn't decrease! Before: 100.00, After: 100.00, Damage: 28.89."
2026-03-11 17:02:44,stuck_tank_1,Tank 1 stuck: the position doesn't change.
2026-03-11 17:02:45,stuck_tank_0,Tank 0 stuck: the position doesn't change.
2026-03-11 17:02:46,stuck_tank_0,Tank 0 stuck: the position doesn't change.
2026-03-11 17:02:51,stuck_tank_0,Tank 0 stuck: the position doesn't change.
